search_id,timestamp,site_id,user_country_id,user_hist_stars,user_hist_paid,listing_country_id,listing_id,listing_stars,listing_review_score,is_brand,location_score1,location_score2,log_historical_price,listing_position,price_usd,has_promotion,destination_id,length_of_stay,booking_window,num_adults,num_kids,num_rooms,stay_on_saturday,log_click_proportion,distance_to_dest,random_sort,competitor1_rate,competitor1_has_availability,competitor1_price_percent_diff,competitor2_rate,competitor2_has_availability,competitor2_price_percent_diff,competitor3_rate,competitor3_has_availability,competitor3_price_percent_diff,competitor4_rate,competitor4_has_availability,competitor4_price_percent_diff,competitor5_rate,competitor5_has_availability,competitor5_price_percent_diff,competitor6_rate,competitor6_has_availability,competitor6_price_percent_diff,competitor7_rate,competitor7_has_availability,competitor7_price_percent_diff,competitor8_rate,competitor8_has_availability,competitor8_price_percent_diff,clicked,booking_value,booked
244647,18/11/2012 18:03,5,219,,,219,32031,3,4,1,3.5,,4.85,18,98,0,2964,1,13,1,0,1,1,,189.84,0,,,,,,,0,0,,,,,,,,,,,,,,0,0,,0,,0
388233,20/01/2013 16:58,5,219,3.16,215.97,219,82153,3,4.5,1,3.18,0.0394,4.87,27,169,0,26143,1,2,1,0,1,0,,,0,,,,,,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
491364,28/05/2013 19:32,14,100,,,100,104646,0,3.5,0,1.61,0.8932,5.13,6,229.85,0,10772,1,2,4,2,1,1,,139.49,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
290679,07/11/2012 19:03,5,219,,,219,120960,3,4.5,1,3.04,0.071,4.9,25,93,0,24232,1,9,2,2,1,1,,,0,,,,0,0,,0,0,,,,,1,0,38,,,,,,,0,0,,0,,0
325169,24/04/2013 17:17,5,219,,,219,16787,3,4.5,1,2.64,0.2179,4.59,33,100,0,15934,1,59,8,2,4,1,,580.93,1,,,,-1,0,10,-1,0,10,,,,-1,0,10,,,,,,,,,,0,,0
150827,13/06/2013 10:08,7,100,,,100,56144,3,4.5,1,1.39,,0,4,127.97,0,4038,1,1,1,1,1,1,,46.75,0,,,,,,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
395488,25/03/2013 16:25,5,219,,,219,105408,4,4,0,5.79,0.5899,5.82,7,366,1,24700,3,17,3,1,1,1,,718.72,1,,,,,,,,,,,,,0,0,,,,,,,,0,0,,0,,0
324569,01/01/2013 10:41,5,219,,,219,82845,3,4,1,2.94,0.1423,4.87,13,81,0,27155,1,32,5,2,3,1,-20.0577,101.97,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
236947,13/02/2013 16:09,5,219,,,100,97430,3,4.5,1,4.14,0.1448,5.27,25,82,0,6948,2,9,2,0,1,1,,311.66,0,,,,,,,,,,,,,1,0,18,,,,,,,0,0,,0,,0
194924,11/12/2012 22:47,24,216,,,215,67187,3,4,0,4.34,0.0714,5.03,2,58.12,0,10208,2,20,1,0,1,0,,,0,,,,,,,,,,,,,1,0,36,,,,,,,,,,0,,0
584231,15/02/2013 19:31,5,219,,,219,41396,3,4.5,1,2.77,0.0701,5.57,13,249,0,25593,1,4,2,0,1,0,,228.73,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
142888,04/03/2013 06:43,14,100,,,100,20022,4,4.5,1,4.17,0.0441,5.2,25,203.45,0,12676,1,2,8,0,8,0,,1.05,0,,,,-1,0,5,-1,0,5,,,,0,0,,,,,,,,-1,0,5,0,,0
334174,05/11/2012 16:29,5,92,,,219,135416,3,4,1,2.2,0.5267,4.84,9,99,0,11183,1,47,2,2,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2912,17/05/2013 18:35,26,132,,,132,137048,4,4.5,1,0.69,0.0792,5.38,4,287.51,0,17638,1,44,8,0,3,0,,,0,,,,,,,,,,,,,,1,,1,0,6,0,0,,,,,0,,0
231505,27/06/2013 08:34,5,219,,,219,88570,4,4.5,1,1.61,,0,31,149,0,15566,2,16,2,0,1,1,,,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
343988,28/11/2012 21:00,14,100,,,100,91402,4,4,0,3.53,0.0961,5.49,20,198.57,0,20438,1,2,1,1,1,1,,184.46,0,,,,,,,,,,,,,-1,0,11,,,,,,,-1,0,11,0,,0
548924,15/11/2012 16:01,9,59,,,59,55488,3,4.5,0,2.77,0.0096,5.33,21,140.74,0,27380,2,5,1,0,1,0,,1427.56,0,,,,,,,,,,,,,-1,0,15,,,,,,,,,,0,,0
240077,17/04/2013 14:51,5,219,,,219,57852,2,2.5,1,2.94,0.117,4.71,28,79,0,4075,1,88,2,2,1,0,,917.96,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
321815,11/03/2013 09:01,14,100,,,100,20190,2,3.5,0,0.69,,4.4,8,73.11,0,1436,2,88,2,0,1,1,,33.29,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
497511,01/11/2012 06:54,5,219,,,219,98239,3,4,0,5.29,0.0744,5.7,27,269,0,5143,3,4,2,0,1,0,,0.79,0,,,,-1,0,14,,,,1,0,271,1,0,7,,,,,,,0,0,8,0,,0
591641,15/04/2013 07:28,5,219,2.25,86.48,219,72263,2,4,1,1.39,0.2479,4.47,4,70,0,9687,2,2,1,0,1,0,,155.31,0,,,,1,0,6,,,,,,,,,,,,,,,,0,0,,1,155.8,1
155259,07/01/2013 10:46,5,219,,,219,47961,3,3.5,0,5.1,,5.25,28,263,1,9345,4,73,3,0,1,1,,1130.11,1,,,,0,0,,,,,,,,-1,0,21,,,,,,,-1,0,21,0,,0
245158,24/03/2013 15:12,5,219,,,80,83388,3,4,1,3.66,,5.62,28,149,0,1976,1,32,2,0,1,1,,2058.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
110232,09/02/2013 17:35,5,219,,,219,69627,3,3.5,1,2.2,,4.73,33,99,0,104,1,47,2,0,1,1,,212.21,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
199033,08/02/2013 09:51,1,13,,,70,64143,4,3.5,0,4.41,0.0058,5.11,1,25.29,0,231,4,25,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
22307,17/11/2012 19:19,32,220,4.5,301.94,219,38310,0,4,1,1.61,0.2858,4.66,4,67.2,0,24483,1,29,2,0,1,0,,7539.8,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
555364,08/04/2013 06:44,5,219,,,219,18384,3,4.5,1,0.69,,4.81,24,94,0,18490,3,10,1,0,1,1,,32.05,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0
512045,22/02/2013 07:41,14,100,,,100,131917,4,4,1,4.3,0.1817,5.21,4,194.81,0,21871,1,4,1,0,1,0,,313.78,0,,,,0,0,16,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
176891,13/12/2012 10:19,5,219,,,219,45066,3,4.5,1,1.79,0.0123,4.76,26,80,0,28201,2,36,2,0,1,1,,201.83,0,,,,0,0,,,,,,,,,,,,,,,,,,,,1,183.52,1
148503,24/02/2013 11:34,5,219,,,219,77269,0,2,1,2.64,,4.66,38,49,0,22719,2,40,2,0,1,1,-28.8452,142.63,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
119371,09/11/2012 05:43,14,219,,,219,122268,4,4,1,2.64,0.0344,5.16,21,178.71,0,25479,1,0,2,0,1,1,,193.64,0,,,,0,0,12,-1,0,17,,,,,,,,,,,,,0,0,12,0,,0
290263,08/02/2013 21:14,5,219,,,219,125641,3,4.5,1,1.61,,5.22,20,129,0,279,1,1,2,0,1,1,,25.94,0,,,,,,,0,0,,,,,0,0,76,,,,,,,0,0,,0,,0
2815,26/02/2013 21:03,5,219,,,219,121696,4,4,1,2.48,0.2868,5.37,7,184,0,27542,2,2,2,0,1,1,,5.49,0,,,,0,0,3,0,0,,,,,,,,,,,,,,0,0,,1,415.8,1
301204,22/03/2013 21:26,24,216,,,225,119447,4,0,0,2.08,,4.65,4,72.69,0,11308,1,1,1,1,1,1,,,0,,,,,,,,,,1,0,27,1,0,16,,,,,,,,,,0,,0
461156,19/05/2013 14:18,5,219,,,219,22114,3,3,1,0.69,,4.76,3,70,0,27172,2,0,1,1,1,0,,90.8,1,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,0
503913,07/03/2013 09:39,5,33,,,219,26415,0,4.5,0,2.08,0.359,5.36,2,325,0,24767,2,146,3,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
159974,07/03/2013 07:20,5,219,,,219,139114,2,3.5,1,0,0.0013,4.27,31,50,0,18774,3,16,2,3,1,1,,344.87,0,,,,0,0,,0,1,,,,,-1,1,17,,,,,,,0,0,17,0,,0
199584,28/02/2013 13:24,5,219,,,219,108733,3,5,0,1.1,0.0006,5.63,1,175,0,12582,7,196,2,0,1,0,,2690.58,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
132956,09/05/2013 22:35,5,219,,,219,35349,2,3.5,1,3.66,0.0044,4.75,7,123,1,9265,2,67,2,0,1,0,,73.13,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
297183,25/05/2013 10:58,14,100,,,35,78761,3,0,0,0.69,,5.34,31,92.07,0,27141,2,67,2,0,1,0,,3264.74,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
501754,15/03/2013 05:48,5,219,,,219,82466,0,4,1,1.1,0.0072,4.13,22,67,0,3015,1,1,2,0,1,1,,76.8,1,,,,1,0,11,,,,,,,,,,,,,,,,1,0,11,0,,0
337292,22/05/2013 15:21,5,219,,,219,41135,3,5,1,0.69,0.0206,4.91,2,105,0,21134,1,4,2,1,1,0,,38.94,1,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,0,,0
180462,23/12/2012 06:26,5,154,,,219,92211,4,4.5,0,4.91,0.7264,5.6,13,246,0,4045,3,34,2,2,1,1,,,0,,,,,-1,,,,,,,,,,,,,,,,,,,,0,,0
511967,24/03/2013 18:52,5,219,,,219,39211,2,4,1,1.39,0.0031,4.15,22,60,0,18712,2,40,2,1,1,1,,308.92,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
281143,03/06/2013 21:49,15,55,,,55,95712,3,0,1,4.13,,0,12,91.93,0,27588,2,15,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
412428,11/06/2013 20:48,14,100,,,100,103922,4,4,0,1.39,,0,10,113.85,1,8885,1,6,4,0,2,0,,112.87,0,,,,1,0,53,,,,,,,0,0,,,,,,,,,,,0,,0
140526,12/03/2013 14:24,14,31,,,31,134158,4,4.5,1,2.3,,5.21,7,130.64,0,221,1,2,3,0,2,1,,73.73,0,,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,0
117932,08/11/2012 02:16,5,219,,,219,127687,3,4.5,0,3.61,0.0158,5.42,36,119,1,21595,1,3,1,0,1,0,,3364.5,0,,,,0,0,5,1,0,8,,,,,,,,,,,,,0,0,5,0,,0
540520,07/02/2013 13:35,5,106,,,129,39920,4,4.5,0,4.79,0.0672,5.09,15,151,0,18433,1,2,1,0,1,1,,,1,,,,,,,,,,,,,,-1,,,-1,,,,,,,,0,,0
278266,07/12/2012 07:14,5,219,,,219,38058,2,2.5,1,1.39,,4.23,29,47,1,7827,2,0,2,0,1,1,,228.83,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
187057,30/01/2013 21:47,16,31,,,215,12077,3,4.5,1,3.76,0.0505,4.93,29,204.86,1,13647,11,182,4,1,2,0,,1613.65,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
409147,26/03/2013 10:53,5,219,,,219,127694,4,5,1,3.26,0.1236,5.51,9,184,0,27608,2,2,2,0,1,1,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,0,,0,,0
196311,05/11/2012 12:39,6,202,,,202,21543,3,3.5,0,2.89,0.0409,4.64,24,48.75,0,16132,2,1,1,0,1,0,,,1,,,,,,,,,,-1,0,11,-1,0,15,,,,,,,,,,0,,0
218473,12/01/2013 14:42,5,219,,,219,125611,3,3.5,1,4.55,0.3635,5.59,28,179,1,7322,7,168,2,0,1,0,,2494.91,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
204305,25/04/2013 19:36,5,219,,,219,63832,2,4,1,1.1,0.4398,4.27,9,69,0,11195,2,15,1,0,1,1,,,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
89730,19/06/2013 11:39,5,219,,,216,66456,4,4,0,1.61,0.1471,0,2,117,1,27986,1,6,2,1,1,0,,6747.31,0,,,,,,,,,,0,0,,0,0,,,,,,,,,,,1,135.45,1
493713,29/05/2013 12:13,5,59,,,219,17289,3,4,0,1.1,0.0044,5.05,18,219,0,1515,4,31,2,2,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
319429,20/05/2013 19:21,5,219,,,219,139917,4,4.5,1,4.09,0.1297,5.79,13,449,0,15307,1,35,1,0,1,0,,870.24,0,,,,0,0,11,,,,,,,0,0,,,,,,,,0,0,,0,,0
459891,07/01/2013 14:29,5,219,,,219,5156,2,3.5,1,2.89,0.0295,4.57,28,65,0,2518,3,60,2,0,1,1,,959.44,1,,,,0,0,,1,0,15,,,,,,,,,,,,,0,0,,0,,0
462606,25/06/2013 18:19,9,59,,,59,458,4,4,1,4.37,0.1711,0,4,147.47,0,27000,3,29,3,0,1,0,,4.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
204721,28/03/2013 19:03,5,219,,,219,26765,2,3,1,1.1,,4.11,9,95,0,5094,1,2,2,2,1,1,,453.19,0,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,0
606124,04/01/2013 17:10,32,220,,,129,42216,3,3.5,0,1.95,0.0013,5.22,35,72.31,0,14866,1,224,2,0,1,1,,10155.53,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
489732,12/04/2013 16:35,5,202,,,202,69157,4,5,0,4.88,0.0114,4.9,20,451227,1,22784,2,25,2,0,1,0,,,1,,,,,,,,,,,,,1,0,10,,,,,,,,,,0,,0
15294,30/01/2013 15:00,14,100,,,219,21167,2,3.5,0,2.89,0.0805,4.95,3,108.85,0,26531,3,34,2,2,1,0,,1208.01,1,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,0,,0
249388,19/04/2013 22:19,5,219,,,219,104126,3,5,1,2.83,,5.42,18,249,0,3747,1,5,2,0,1,0,-24.0293,505.38,0,,,,0,0,,,,,,,,,1,,,,,,,,0,0,,0,,0
476018,26/06/2013 19:54,5,219,,,219,107848,4,4,1,2.08,0.0731,0,24,112,0,1924,1,10,1,0,1,1,-25.928,412.51,0,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,0
13110,26/02/2013 17:26,5,219,,,219,11440,2,2.5,0,1.1,,4.17,14,50,0,21224,2,17,2,0,1,1,,,1,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
116103,01/06/2013 18:54,5,219,,,219,112363,3,4.5,1,2.56,,5.03,3,179,0,21866,3,83,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,580.5,1
323579,09/06/2013 20:14,5,219,,,219,104046,0,4.5,1,2.83,0.477,0,4,153,0,26829,1,25,2,0,1,1,,77.52,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
219824,15/04/2013 21:52,9,59,,,55,81641,5,4.5,1,5.24,0.0111,6.02,22,259.87,0,10979,1,41,2,0,1,0,,,0,,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,0
102698,08/06/2013 17:50,5,219,,,219,82200,3,4.5,0,4.56,0.2348,0,14,139,1,12053,2,25,2,0,1,0,,87.3,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
547812,18/05/2013 07:38,14,100,,,100,107652,3,4,0,4.03,0.1768,5.07,10,112.83,1,21871,1,1,2,0,1,0,,54.91,0,,,,0,0,,,,,,,,0,0,6,,,,,,,,,,0,,0
20891,09/05/2013 10:12,5,219,,,215,35836,4,3.5,1,6.11,0.4033,5.18,7,199,1,12432,3,1,2,0,1,1,,4677.7,0,1,0,9,,,,-1,0,54,,,,0,0,,,,,,1,,1,0,10,1,655.47,1
40425,20/03/2013 14:52,14,100,,,219,23960,2,1,1,0,,4.4,31,48.73,0,245,1,8,1,0,1,1,,145.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
181122,20/01/2013 03:02,24,216,,,98,17508,4,4,1,5.2,0.1147,4.7,7,92.24,0,24731,1,4,1,0,1,1,,,1,,,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,0,,0
515814,19/06/2013 18:32,5,219,,,219,52913,3,4,0,2.64,0.0063,0,8,46,1,16570,2,17,1,1,1,1,,115.04,0,,,,,1,,1,0,53,,,,0,0,,,,,,,,0,0,,0,,0
501151,01/02/2013 14:13,14,100,,,219,61529,4,4.5,1,5.7,0.1751,5.77,30,302.06,1,5143,4,89,1,0,1,0,-40.8507,328.9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
165527,30/01/2013 09:33,5,129,,,132,76068,3,3.5,1,5.72,0.0687,4.98,36,73,1,1815,2,2,1,0,1,1,,,0,0,0,14,,,,,,,,,,-1,0,5,0,1,,1,0,10,0,0,,0,,0
584029,12/01/2013 22:12,24,216,,,92,35821,3,4,0,4.41,,4.89,32,36.93,0,13512,1,3,2,0,1,0,,,0,,,,1,0,141,,,,1,0,5,,1,,,,,,,,-1,0,7,0,,0
117774,26/06/2013 14:25,5,219,,,219,118300,3,4,1,2.48,0.0126,0,19,120,0,16570,1,2,2,0,1,1,,1005.44,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
601865,02/01/2013 19:04,24,216,4.22,220.05,99,66708,5,4.5,0,5.66,0.1768,6.12,10,323.79,1,16696,4,39,2,0,2,0,,,0,1,0,6,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,0
23449,06/05/2013 10:22,15,55,,,55,80867,2,4,1,1.61,0.0151,4.18,18,51.28,0,5452,1,14,2,0,1,0,-14.8844,,1,,,,,,,,,,,,,0,0,,1,0,8,,1,,,,,0,,0
568304,19/02/2013 21:00,5,212,,,219,24041,4,4.5,1,5.16,0.7405,5.7,2,169,0,25556,4,13,3,1,1,0,,,0,,,,0,0,8,-1,0,18,,,,1,0,45,,,,,,,1,0,20,0,,0
318000,20/03/2013 12:46,5,219,,,55,117695,3,4,1,1.1,0.0169,4.77,7,85,0,13130,3,52,2,0,1,1,,5129.16,1,,,,,,,,,,,,,0,0,,1,0,12,,,,,,,0,,0
581979,15/01/2013 12:27,5,219,,,219,58039,4,4.5,1,2.56,0.042,5.33,10,181,0,4075,1,24,2,0,1,1,,1702,0,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,0,,0
506228,21/04/2013 13:03,15,55,,,55,20930,3,4,1,0.69,,4.5,19,120.34,0,20682,1,4,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
61,22/06/2013 11:20,5,219,,,219,31767,2,3.5,1,1.79,,0,4,55,0,18040,4,359,2,0,1,0,,1955.76,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
545674,02/05/2013 01:06,5,219,,,215,103259,4,4.5,1,4.06,,4.88,21,78,1,22813,3,64,1,0,1,1,,5009.68,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
583957,28/11/2012 07:22,5,219,,,219,39836,3,4.5,1,0,,5.31,29,179,0,12443,2,205,4,0,1,1,,15.51,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
253858,06/05/2013 21:24,24,216,,,219,77074,4,4.5,0,5.11,0.5471,5.8,7,337.84,0,25556,4,13,1,0,1,0,,,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
175142,21/04/2013 04:43,5,219,,,219,79092,3,3.5,1,3.14,,4.88,6,128,0,24276,2,132,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
357388,18/01/2013 11:58,32,220,,,15,48944,4,3.5,0,3.3,0.0234,5.03,33,104.06,1,8660,1,86,2,0,1,0,,7496.14,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
544413,19/03/2013 15:59,5,219,,,219,53910,2,4.5,1,0.69,0.1112,4.35,9,59,1,18814,1,17,2,1,1,1,,150.08,0,,,,1,0,6,,,,,,,1,0,25,,,,,,,,,,0,,0
604552,16/02/2013 19:00,5,219,,,100,122427,4,4.5,0,3.69,0.5246,5.2,22,188,0,20799,1,1,2,0,1,0,,331.06,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
19540,13/04/2013 19:19,5,219,,,219,83366,2,3.5,1,2.2,0.0174,4.36,36,79,0,22434,1,1,2,0,1,0,,93.77,0,,,,0,0,6,,,,,,,,,,,,,,,,0,0,,0,,0
601497,12/03/2013 14:55,14,100,,,137,76135,4,4,0,4.43,0.4944,5.27,13,284.68,0,1151,15,127,2,0,1,0,,5079.53,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
185750,15/12/2012 18:07,5,219,,,219,67756,3,4.5,1,1.1,0.0065,4.72,16,89,0,11254,6,1,2,0,1,0,,419.46,0,,,,,,,,,,,,,0,0,,,,,,,,0,0,,0,,0
150597,06/03/2013 09:59,5,219,,,219,82624,4,4.5,1,2.2,0.0208,5.08,6,190,0,9179,4,28,2,0,1,0,,1448.39,0,,,,0,0,,,,,,,,1,0,26,,,,,,,,,,1,962.12,1
405357,08/04/2013 14:58,5,219,,,219,103369,4,4,1,3,0.2249,5.25,4,93,1,7082,1,4,2,0,1,1,,0.01,0,,,,0,0,12,0,0,6,,,,1,0,17,,,,,,,0,0,14,0,,0
356475,29/06/2013 15:03,32,220,,,99,29116,4,4,1,5.16,0.022,0,20,222.06,0,13292,5,289,2,0,1,0,,10527.31,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
460770,20/03/2013 09:01,5,219,,,219,80684,3,4.5,1,2.3,0.029,5.1,9,179,0,24994,1,8,2,3,1,1,,301.76,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
343396,07/04/2013 08:01,5,219,,,219,117294,5,5,1,3.37,0.0615,5.97,34,362,0,8192,4,28,1,0,1,0,,1735.95,1,,,,,,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
460528,04/02/2013 16:19,5,219,,,219,47087,3,4.5,1,0.69,0.3846,4.79,4,159,0,1507,1,10,2,0,1,1,,1652.7,0,,,,-1,0,10,0,0,,,,,,,,,,,,,,0,0,,0,,0
258186,17/03/2013 23:02,24,216,,,13,45824,5,4,0,4.17,0.0838,5.86,14,439.68,0,8214,1,113,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
234337,24/02/2013 22:03,24,216,,,31,10503,4,4.5,1,4.75,0.2036,5.68,4,181.43,1,4924,2,54,2,0,1,1,,,1,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,,0
252458,03/01/2013 07:42,5,219,,,129,51493,3,3.5,0,5.33,0.0631,4.54,26,45,0,19968,1,14,1,0,1,1,,5585.05,0,0,0,,,,,,,,,,,0,0,,0,0,,,,,,,,0,,0
172495,15/04/2013 07:22,14,100,,,100,108584,3,5,0,3.91,,4.92,31,174.53,0,2818,3,22,1,0,1,0,,234.58,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
596259,05/11/2012 09:12,5,219,,,219,26072,3,4.5,1,0.69,0.0279,5.18,21,89,0,18000,4,16,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
350448,16/02/2013 20:06,5,219,,,219,123617,2,2.5,0,0,0.0154,4.32,3,50,0,3025,2,1,2,0,1,0,,496.65,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
545655,15/11/2012 10:27,5,219,,,219,7382,3,5,1,2.48,0.0157,4.94,31,150,0,19575,1,4,2,0,1,0,,256.15,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
79923,22/05/2013 08:49,5,219,,,219,114175,4,4.5,0,1.1,0.3112,4.83,1,119,0,1407,1,24,2,0,1,1,,307.93,0,,,,,,,,,,,,,,,,,,,,,,,,,1,131.79,1
274736,08/05/2013 17:58,5,219,,,219,8374,5,4.5,1,4.26,0.1012,6.21,13,439,0,9899,1,11,2,0,1,0,,231.79,1,,,,0,0,21,0,0,,,,,,,,,,,,,,,,,0,,0
404413,18/03/2013 15:32,16,31,,,31,8990,0,0,0,6.82,,4.22,8,167.14,0,15620,3,108,1,1,2,1,,265.15,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
292651,06/05/2013 03:14,5,219,,,219,92037,2,3,1,1.61,0.0671,4.14,32,52,0,11868,3,3,2,0,1,1,,1085.03,1,,,,0,0,,,,,,,,,,,,,,,,,0,0,,0,,0
486482,30/05/2013 08:58,15,55,,,55,116875,4,4.5,0,1.61,0.0022,5,29,303.12,0,5577,1,75,1,1,1,0,,,0,,,,,,,,,,,,,0,0,,-1,0,32,-1,0,15,,,,0,,0
419057,10/04/2013 17:52,5,219,,,219,11719,4,4,1,3.53,0.4088,5.2,13,109,0,27236,1,3,1,0,1,1,,622.49,1,,,,,1,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
521703,09/01/2013 19:24,15,55,,,55,85449,2,4,1,2.56,,4.76,3,70.5,0,12877,1,25,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
347784,16/03/2013 17:53,7,100,,,55,9915,3,4.5,0,1.1,0.0012,4.46,31,53.95,0,20393,1,11,1,0,1,0,,3581,0,,,,,,,,,,,,,-1,0,14,,,,,,,,,,0,,0
106684,28/11/2012 05:27,14,100,,,219,90056,2,4,1,2.83,0.2252,4.52,4,70.56,0,17712,1,5,2,0,1,0,,35.99,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
134014,25/06/2013 17:57,16,31,,,109,105129,5,5,0,2.94,0.082,0,32,711.67,0,20029,14,21,3,0,1,0,,975.41,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
236008,18/05/2013 18:24,5,219,2,88.1,219,101609,2,5,1,0,,4.1,29,114,0,6722,1,7,4,0,1,1,,1516.59,0,,,,,,,-1,0,10,,,,,,,,,,,,,,1,,0,,0
507466,25/11/2012 13:40,18,129,,,55,116710,4,3.5,1,5.66,0.0684,5.48,6,203.68,0,10979,6,120,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
467170,06/02/2013 18:19,14,100,,,100,51178,3,4,1,4.32,0.1981,5.2,15,110.49,0,21871,4,24,2,2,1,1,-13.6115,313.77,1,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,1,,0
298247,07/01/2013 05:35,5,33,,,14,4717,3,0,0,1.1,0.0322,4.72,20,82,0,11842,2,61,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
127957,23/01/2013 06:34,5,219,,,219,122888,3,4.5,1,1.1,0.2605,4.9,6,119,0,12610,2,2,2,2,1,1,,273.62,1,,,,,,,0,0,,,,,,,,,,,,,,0,0,,0,,0
456409,13/06/2013 13:44,5,219,,,59,74712,5,4.5,0,3.43,0.0447,0,1,141,1,15632,4,139,2,0,1,0,,1529.3,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
395191,05/11/2012 12:00,5,219,,,219,13499,4,4.5,0,2.89,0.0327,5.57,31,143,1,8347,5,27,1,0,1,0,,,1,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
39353,08/11/2012 22:40,24,216,,,219,55870,0,1.5,1,1.1,0.0035,3.91,24,38.25,0,19612,1,47,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
